deltat,stamp.secs,stamp.nsecs,.header.frame_id,.num_sat,.fix_type,.rec_bias,.tow_offset,.cno,.latitude,.longitude,.altitude,.posEcef.x,.posEcef.y,.posEcef.z,.velEcef.x,.velEcef.y,.velEcef.z,.hMSL,.hAcc,.vAcc,.sAcc,.pDop
-37325.3953123,1570965114,800000000,body,16,768,0,40268.0528886,39,59.319786,18.0483073,50.867,3102000.92,1010793.47,5462242.09,0,0,0,26.5130004883,0.6870000362,1.2330000401,0,1.439999938
-37325.1953123,1570965115,0,body,16,768,0,40268.052858,39,59.319786,18.0483073,50.869,3102000.92,1010793.47,5462242.1,0,0,0,26.5140018463,0.6840000153,1.2250000238,0,1.439999938
-37324.9953123,1570965115,199999999,body,16,768,0,40268.052858,39,59.319786,18.0483073,50.872,3102000.92,1010793.46,5462242.1,0,0,0,26.5180015564,0.6810000539,1.2180000544,0,1.439999938
-37324.7953123,1570965115,400000000,body,16,768,0,40268.052858,39,59.319786,18.0483073,50.873,3102000.93,1010793.47,5462242.1,0,0,0,26.5180015564,0.6780000329,1.2100000382,0,1.439999938
-37324.5953123,1570965115,599999999,body,16,768,0,40268.052858,39,59.319786,18.0483074,50.921,3102000.95,1010793.48,5462242.14,0,0,0,26.5660018921,0.6740000248,1.2030000687,0,1.439999938
-37324.3953123,1570965115,800000000,body,16,768,0,40268.052858,39,59.3197859,18.0483074,50.953,3102000.97,1010793.49,5462242.16,0,0,0,26.5980014801,0.6710000038,1.1960000992,0,1.439999938
-37324.1953123,1570965116,0,body,16,768,0,40268.0528275,39,59.3197858,18.0483073,50.98,3102001,1010793.49,5462242.18,0,0,0,26.6250019073,0.6680000424,1.1890000105,0,1.439999938
-37323.9953123,1570965116,199999999,body,16,768,0,40268.0528275,39,59.3197857,18.0483074,50.995,3102001.02,1010793.5,5462242.18,0,0,0,26.6410007477,0.6660000086,1.1830000877,0,1.439999938
-37323.7953123,1570965116,400000000,body,16,768,0,40268.0528275,39,59.3197856,18.0483074,51.028,3102001.04,1010793.51,5462242.21,0,0,0,26.6730003357,0.6630000472,1.1770000458,0,1.439999938
-37323.5953123,1570965116,599999999,body,16,768,0,40268.0528275,39,59.3197855,18.0483075,51.059,3102001.06,1010793.52,5462242.23,0,0,0,26.704000473,0.6610000134,1.1710000038,0,1.439999938
-37323.3953123,1570965116,800000000,body,16,768,0,40268.0528275,39,59.3197854,18.0483076,51.082,3102001.08,1010793.53,5462242.24,0,0,0,26.7270011902,0.658000052,1.1650000811,0,1.439999938
-37323.1953123,1570965117,0,body,16,768,0,40268.0528886,39,59.3197853,18.0483076,51.101,3102001.09,1010793.54,5462242.26,0,0,0,26.7460021973,0.6560000181,1.1600000858,0,1.439999938
-37322.9953123,1570965117,199999999,body,16,768,0,40268.0528886,39,59.3197852,18.0483076,51.134,3102001.12,1010793.55,5462242.28,0,0,0,26.7800006866,0.6530000567,1.1540000439,0,1.439999938
-37322.7953123,1570965117,400000000,body,16,768,0,40268.0528886,39,59.3197852,18.0483077,51.17,3102001.14,1010793.56,5462242.31,0,0,0,26.8150005341,0.6510000229,1.1490000486,0,1.439999938
-37322.5953123,1570965117,599999999,body,16,768,0,40268.0528886,39,59.3197851,18.0483077,51.177,3102001.15,1010793.57,5462242.31,0,0,0,26.8220005035,0.6490000486,1.1440000534,0,1.439999938
-37322.3953123,1570965117,800000000,body,16,768,0,40268.0528886,39,59.319785,18.0483077,51.191,3102001.17,1010793.57,5462242.31,0,0,0,26.8360004425,0.6470000148,1.1390000582,0,1.439999938
-37322.1953123,1570965118,0,body,16,768,0,40268.052858,39,59.3197848,18.0483077,51.206,3102001.19,1010793.57,5462242.32,0,0,0,26.8520011902,0.6450000405,1.1340000629,0,1.439999938
-37321.9953123,1570965118,199999999,body,16,768,0,40268.052858,39,59.3197847,18.0483076,51.22,3102001.21,1010793.58,5462242.32,0,0,0,26.8650016785,0.6430000067,1.1299999952,0,1.439999938
-37321.7953123,1570965118,400000000,body,16,768,0,40268.052858,39,59.3197846,18.0483077,51.243,3102001.23,1010793.59,5462242.34,0,0,0,26.8880004883,0.6410000324,1.125,0,1.439999938
-37321.5953123,1570965118,599999999,body,16,768,0,40268.052858,39,59.3197845,18.0483078,51.263,3102001.24,1010793.6,5462242.35,0,0,0,26.9090003967,0.6390000582,1.1210000515,0,1.439999938
-37321.3953123,1570965118,800000000,body,16,768,0,40268.052858,39,59.3197845,18.0483078,51.282,3102001.26,1010793.6,5462242.36,0,0,0,26.9280014038,0.6370000243,1.117000103,0,1.439999938
-37321.1953123,1570965119,0,body,16,768,0,40268.0529191,39,59.3197844,18.0483077,51.301,3102001.28,1010793.61,5462242.38,0,0,0,26.9470005035,0.6350000501,1.1130000353,0,1.439999938
-37320.9953123,1570965119,199999999,body,16,768,0,40268.0529191,39,59.3197843,18.0483077,51.314,3102001.29,1010793.61,5462242.38,0,0,0,26.9600009918,0.6330000162,1.1090000868,0,1.439999938
-37320.7953123,1570965119,400000000,body,16,768,0,40268.0529191,39,59.3197842,18.0483078,51.329,3102001.3,1010793.62,5462242.39,0,0,0,26.9740009308,0.6320000291,1.1050000191,0,1.439999938
-37320.5953123,1570965119,599999999,body,16,768,0,40268.0529191,39,59.3197842,18.0483078,51.355,3102001.32,1010793.63,5462242.41,0,0,0,27.0000019073,0.6300000548,1.1010000706,0,1.439999938
-37320.3953123,1570965119,800000000,body,16,768,0,40268.0529191,39,59.3197841,18.0483079,51.385,3102001.34,1010793.64,5462242.43,0,0,0,27.0310020447,0.628000021,1.0970000029,0,1.439999938
-37320.1953123,1570965120,0,body,16,768,0,40268.0528886,39,59.319784,18.0483079,51.412,3102001.36,1010793.65,5462242.45,0,0,0,27.0570011139,0.6270000339,1.0930000544,0,1.439999938
-37319.9953123,1570965120,199999999,body,17,768,0,40268.0528886,39,59.3197839,18.0483079,51.445,3102001.38,1010793.65,5462242.47,0,0,0,27.0900020599,0.625,1.0890001059,0,1.3700000048
-37319.7953123,1570965120,400000000,body,17,768,0,40268.0528886,39,59.3197839,18.0483078,51.459,3102001.39,1010793.65,5462242.48,0,0,0,27.1050014496,0.6230000257,1.0850000382,0,1.3700000048
-37319.5953123,1570965120,599999999,body,17,768,0,40268.0528886,39,59.3197839,18.0483078,51.477,3102001.4,1010793.65,5462242.5,0,0,0,27.1230010986,0.6220000386,1.0820000172,0,1.3700000048
-37319.3953123,1570965120,800000000,body,17,768,0,40268.0528886,39,59.3197839,18.0483077,51.496,3102001.41,1010793.65,5462242.51,0,0,0,27.1410007477,0.6200000048,1.0780000687,0,1.3700000048
-37319.1953123,1570965121,0,body,17,768,0,40268.0529496,39,59.3197839,18.0483077,51.517,3102001.43,1010793.65,5462242.53,0,0,0,27.1630020142,0.6190000176,1.0750000477,0,1.3700000048
-37318.9953123,1570965121,199999999,body,17,768,0,40268.0529496,39,59.3197838,18.0483077,51.535,3102001.44,1010793.66,5462242.55,0,0,0,27.1810016632,0.6170000434,1.0710000992,0,1.3700000048
-37318.7953123,1570965121,400000000,body,17,768,0,40268.0529496,39,59.3197839,18.0483076,51.563,3102001.45,1010793.66,5462242.57,0,0,0,27.2090015411,0.6160000563,1.0680000782,0,1.3700000048
-37318.5953123,1570965121,599999999,body,17,768,0,40268.0529496,39,59.3197839,18.0483075,51.586,3102001.46,1010793.66,5462242.59,0,0,0,27.2310009003,0.6150000095,1.0650000572,0,1.3700000048
-37318.3953123,1570965121,800000000,body,17,768,0,40268.0529496,39,59.3197839,18.0483074,51.594,3102001.46,1010793.65,5462242.6,0,0,0,27.2400016785,0.6130000353,1.0620000362,0,1.3700000048
-37318.1953123,1570965122,0,body,17,768,0,40268.0529191,39,59.319784,18.0483074,51.612,3102001.47,1010793.65,5462242.62,0,0,0,27.2580013275,0.6120000482,1.0590000153,0,1.3700000048
-37317.9953123,1570965122,199999999,body,17,768,0,40268.0529191,39,59.319784,18.0483074,51.639,3102001.48,1010793.65,5462242.64,0,0,0,27.2850017548,0.6110000014,1.0559999943,0,1.3700000048
-37317.7953123,1570965122,400000000,body,17,768,0,40268.0529191,39,59.319784,18.0483073,51.656,3102001.49,1010793.65,5462242.66,0,0,0,27.3020019531,0.6100000143,1.0530000925,0,1.3700000048
-37317.5953123,1570965122,599999999,body,17,768,0,40268.0529191,39,59.3197841,18.048307,51.667,3102001.49,1010793.63,5462242.67,0,0,0,27.3130016327,0.6080000401,1.0500000715,0,1.3700000048
-37317.3953123,1570965122,800000000,body,17,768,0,40268.0529191,39,59.3197841,18.0483068,51.682,3102001.5,1010793.63,5462242.69,0,0,0,27.3280010223,0.6070000529,1.0470000505,0,1.3700000048
-37317.1953123,1570965123,0,body,17,768,0,40268.0528886,39,59.3197841,18.0483068,51.686,3102001.5,1010793.62,5462242.69,0,0,0,27.3310012817,0.6060000062,1.0450000763,0,1.3700000048
-37316.9953123,1570965123,199999999,body,17,768,0,40268.0528886,39,59.3197842,18.0483068,51.715,3102001.51,1010793.63,5462242.72,0,0,0,27.3610019684,0.6050000191,1.0420000553,0,1.3700000048
-37316.7953123,1570965123,400000000,body,17,768,0,40268.0528886,39,59.3197843,18.0483067,51.734,3102001.51,1010793.62,5462242.74,0,0,0,27.3790016174,0.6040000319,1.0390000343,0,1.3700000048
-37316.5953123,1570965123,599999999,body,17,768,0,40268.0528886,39,59.3197843,18.0483065,51.737,3102001.51,1010793.61,5462242.75,0,0,0,27.3830013275,0.6020000577,1.0360000134,0,1.3700000048
-37316.3953123,1570965123,800000000,body,17,768,0,40268.0528886,39,59.3197844,18.0483064,51.742,3102001.51,1010793.6,5462242.75,0,0,0,27.3870010376,0.601000011,1.0329999924,0,1.3700000048
-37316.1953123,1570965124,0,body,17,768,0,40268.0529496,39,59.3197844,18.0483062,51.738,3102001.51,1010793.59,5462242.75,0,0,0,27.3830013275,0.6000000238,1.0300000906,0,1.3700000048
-37315.9953123,1570965124,199999999,body,17,768,0,40268.0529496,39,59.3197845,18.0483061,51.742,3102001.51,1010793.59,5462242.76,0,0,0,27.3880004883,0.5990000367,1.0270000696,0,1.3700000048
-37315.7953123,1570965124,400000000,body,17,768,0,40268.0529496,39,59.3197845,18.048306,51.755,3102001.51,1010793.58,5462242.77,0,0,0,27.4000015259,0.5980000496,1.0240000486,0,1.3700000048
-37315.5953123,1570965124,599999999,body,17,768,0,40268.0529496,39,59.3197846,18.0483058,51.754,3102001.51,1010793.57,5462242.78,0,0,0,27.3990020752,0.5960000157,1.0220000744,0,1.3700000048
-37315.3953123,1570965124,800000000,body,17,768,0,40268.0529496,39,59.3197846,18.0483057,51.771,3102001.52,1010793.56,5462242.79,0,0,0,27.4170017242,0.5950000286,1.0190000534,0,1.3700000048
-37315.1953123,1570965125,0,body,17,768,0,40268.0529191,39,59.3197847,18.0483056,51.795,3102001.53,1010793.56,5462242.82,0,0,0,27.4410018921,0.5940000415,1.0170000792,0,1.3700000048
-37314.9953123,1570965125,199999999,body,17,768,0,40268.0529191,39,59.3197846,18.0483055,51.81,3102001.54,1010793.56,5462242.83,0,0,0,27.4560012817,0.5930000544,1.0140000582,0,1.3700000048
-37314.7953123,1570965125,400000000,body,17,768,0,40268.0529191,39,59.3197847,18.0483054,51.82,3102001.54,1010793.55,5462242.84,0,0,0,27.4650020599,0.5930000544,1.0120000839,0,1.3700000048
-37314.5953123,1570965125,599999999,body,17,768,0,40268.0529191,39,59.3197847,18.0483052,51.829,3102001.55,1010793.55,5462242.85,0,0,0,27.4740009308,0.5920000076,1.0099999905,0,1.3700000048
-37314.3953123,1570965125,800000000,body,17,768,0,40268.0529191,39,59.3197848,18.0483051,51.846,3102001.55,1010793.54,5462242.86,0,0,0,27.4910011292,0.5910000205,1.0090000629,0,1.3700000048
-37314.1953123,1570965126,0,body,17,768,0,40268.0529801,39,59.3197848,18.0483049,51.862,3102001.56,1010793.53,5462242.88,0,0,0,27.5080013275,0.5900000334,1.0070000887,0,1.3700000048
-37313.9953123,1570965126,199999999,body,17,768,0,40268.0529801,39,59.3197849,18.0483047,51.874,3102001.56,1010793.52,5462242.9,0,0,0,27.5190010071,0.5890000463,1.0049999952,0,1.3700000048
-37313.7953123,1570965126,400000000,body,17,768,0,40268.0529801,39,59.319785,18.0483046,51.886,3102001.56,1010793.51,5462242.91,0,0,0,27.5310020447,0.5879999995,1.003000021,0,1.3700000048
-37313.5953123,1570965126,599999999,body,17,768,0,40268.0529801,39,59.3197851,18.0483045,51.887,3102001.55,1010793.5,5462242.92,0,0,0,27.533000946,0.5870000124,1.0010000467,0,1.3700000048
-37313.3953123,1570965126,800000000,body,17,768,0,40268.0529801,39,59.3197851,18.0483044,51.907,3102001.56,1010793.5,5462242.94,0,0,0,27.5530014038,0.5870000124,0.9990000725,0,1.3700000048
-37313.1953123,1570965127,0,body,17,768,0,40268.0529496,39,59.3197852,18.0483043,51.917,3102001.56,1010793.49,5462242.95,0,0,0,27.5630016327,0.5860000253,0.9980000257,0,1.3700000048
-37312.9953123,1570965127,199999999,body,17,768,0,40268.0529496,39,59.3197852,18.0483042,51.922,3102001.56,1010793.49,5462242.96,0,0,0,27.5670013428,0.5850000381,0.9970000386,0,1.3700000048
-37312.7953123,1570965127,400000000,body,17,768,0,40268.0529496,39,59.3197852,18.0483041,51.92,3102001.56,1010793.48,5462242.96,0,0,0,27.5660018921,0.584000051,0.9950000644,0,1.3700000048
-37312.5953123,1570965127,599999999,body,17,768,0,40268.0529496,39,59.3197853,18.0483041,51.916,3102001.55,1010793.48,5462242.96,0,0,0,27.562002182,0.5830000043,0.9940000176,0,1.3700000048
-37312.3953123,1570965127,800000000,body,17,768,0,40268.0529496,39,59.3197854,18.0483041,51.938,3102001.56,1010793.48,5462242.98,0,0,0,27.5840015411,0.5830000043,0.9920000434,0,1.3700000048
-37312.1953123,1570965128,0,body,17,768,0,40268.0530106,39,59.3197854,18.0483041,51.939,3102001.55,1010793.48,5462242.98,0,0,0,27.5850009918,0.5820000172,0.9900000691,0,1.3700000048
-37311.9953123,1570965128,199999999,body,17,768,0,40268.0530106,39,59.3197855,18.0483041,51.945,3102001.55,1010793.48,5462242.99,0,0,0,27.5900020599,0.58100003,0.9880000353,0,1.3700000048
-37311.7953123,1570965128,400000000,body,17,768,0,40268.0530106,39,59.3197855,18.0483041,51.949,3102001.55,1010793.48,5462243,0,0,0,27.59400177,0.5800000429,0.986000061,0,1.3700000048
-37311.5953123,1570965128,599999999,body,17,768,0,40268.0530106,39,59.3197856,18.0483041,51.961,3102001.55,1010793.48,5462243.01,0,0,0,27.6070022583,0.5790000558,0.9840000272,0,1.3700000048
-37311.3953123,1570965128,800000000,body,17,768,0,40268.0530106,39,59.3197856,18.0483041,51.967,3102001.55,1010793.48,5462243.02,0,0,0,27.6120014191,0.5780000091,0.9820000529,0,1.3700000048
-37311.1953123,1570965129,0,body,17,768,0,40268.0529801,39,59.3197857,18.0483041,51.957,3102001.54,1010793.48,5462243.01,0,0,0,27.6030006409,0.5770000219,0.9810000658,0,1.3700000048
-37310.9953123,1570965129,199999999,body,17,768,0,40268.0529801,39,59.3197857,18.0483041,51.973,3102001.55,1010793.48,5462243.03,0,0,0,27.6180019379,0.5760000348,0.9790000319,0,1.3700000048
-37310.7953123,1570965129,400000000,body,17,768,0,40268.0529801,39,59.3197857,18.0483041,51.979,3102001.55,1010793.48,5462243.03,0,0,0,27.6250019073,0.5750000477,0.9770000577,0,1.3700000048
-37310.5953123,1570965129,599999999,body,17,768,0,40268.0529801,39,59.3197858,18.0483041,51.969,3102001.54,1010793.47,5462243.03,0,0,0,27.6140022278,0.574000001,0.9760000706,0,1.3700000048
-37310.3953123,1570965129,800000000,body,17,768,0,40268.0529801,39,59.3197858,18.0483041,51.96,3102001.53,1010793.47,5462243.02,0,0,0,27.6060009003,0.5730000138,0.9740000367,0,1.3700000048
-37310.1953123,1570965130,0,body,17,768,0,40268.0529496,39,59.3197859,18.0483041,51.959,3102001.52,1010793.47,5462243.03,0,0,0,27.6050014496,0.5720000267,0.9720000625,0,1.3700000048
-37309.9953123,1570965130,199999999,body,17,768,0,40268.0529496,39,59.3197859,18.0483041,51.982,3102001.53,1010793.47,5462243.05,0,0,0,27.6270008087,0.5710000396,0.9700000286,0,1.3700000048
-37309.7953123,1570965130,400000000,body,17,768,0,40268.0529496,39,59.319786,18.0483041,51.971,3102001.52,1010793.47,5462243.04,0,0,0,27.6160011292,0.5710000396,0.9690000415,0,1.3700000048
-37309.5953123,1570965130,599999999,body,17,768,0,40268.0529496,39,59.3197859,18.0483041,51.981,3102001.53,1010793.47,5462243.05,0,0,0,27.626001358,0.5700000525,0.9670000672,0,1.3700000048
-37309.3953123,1570965130,800000000,body,17,768,0,40268.0529496,39,59.3197859,18.0483042,51.995,3102001.53,1010793.48,5462243.06,0,0,0,27.6410007477,0.5690000057,0.9650000334,0,1.3700000048
-37309.1953123,1570965131,0,body,17,768,0,40268.0530106,39,59.319786,18.0483041,51.978,3102001.52,1010793.47,5462243.05,0,0,0,27.6240005493,0.5680000186,0.9640000463,0,1.3700000048
-37308.9953123,1570965131,199999999,body,17,768,0,40268.0530106,39,59.319786,18.0483041,51.994,3102001.53,1010793.47,5462243.06,0,0,0,27.640001297,0.5670000315,0.9630000591,0,1.3700000048
-37308.7953123,1570965131,400000000,body,17,768,0,40268.0530106,39,59.319786,18.0483042,52.015,3102001.53,1010793.48,5462243.08,0,0,0,27.6600017548,0.5670000315,0.9610000253,0,1.3700000048
-37308.5953123,1570965131,599999999,body,17,768,0,40268.0530106,39,59.3197861,18.0483042,52.019,3102001.53,1010793.48,5462243.09,0,0,0,27.6650009155,0.5660000443,0.9600000381,0,1.3700000048
-37308.3953123,1570965131,800000000,body,17,768,0,40268.0530106,39,59.3197861,18.0483042,52.021,3102001.53,1010793.48,5462243.09,0,0,0,27.6670017242,0.5649999976,0.959000051,0,1.3700000048
-37308.1953123,1570965132,0,body,17,768,0,40268.0529801,39,59.319786,18.0483043,52.051,3102001.55,1010793.49,5462243.11,0,0,0,27.6960010529,0.5649999976,0.9580000639,0,1.3700000048
-37307.9953123,1570965132,199999999,body,17,768,0,40268.0529801,39,59.319786,18.0483044,52.047,3102001.55,1010793.49,5462243.11,0,0,0,27.6920013428,0.5640000105,0.95600003,0,1.3700000048
-37307.7953123,1570965132,400000000,body,17,768,0,40268.0529801,39,59.319786,18.0483044,52.088,3102001.57,1010793.5,5462243.14,0,0,0,27.7340011597,0.5640000105,0.9550000429,0,1.3700000048
-37307.5953123,1570965132,599999999,body,17,768,0,40268.0529801,39,59.3197861,18.0483044,52.064,3102001.55,1010793.5,5462243.13,0,0,0,27.7100009918,0.5630000234,0.9540000558,0,1.3700000048
-37307.3953123,1570965132,800000000,body,17,768,0,40268.0529801,39,59.319786,18.0483045,52.07,3102001.55,1010793.5,5462243.13,0,0,0,27.7160015106,0.5630000234,0.9530000687,0,1.3700000048
-37307.1953123,1570965133,0,body,17,768,0,40268.0530412,39,59.319786,18.0483046,52.093,3102001.56,1010793.52,5462243.15,0,0,0,27.7380008698,0.5620000362,0.9520000219,0,1.3700000048
-37306.9953123,1570965133,199999999,body,17,768,0,40268.0530412,39,59.319786,18.0483048,52.156,3102001.6,1010793.53,5462243.2,0,0,0,27.8010005951,0.5610000491,0.9510000348,0,1.3700000048
-37306.7953123,1570965133,400000000,body,17,768,0,40268.0530412,39,59.319786,18.0483047,52.093,3102001.57,1010793.52,5462243.15,0,0,0,27.7390022278,0.5610000491,0.9500000477,0,1.3700000048
-37306.5953123,1570965133,599999999,body,17,768,0,40268.0530412,39,59.3197859,18.0483047,52.09,3102001.57,1010793.52,5462243.14,0,0,0,27.7350006104,0.5600000024,0.9490000606,0,1.3700000048
-37306.3953123,1570965133,800000000,body,17,768,0,40268.0530412,39,59.3197859,18.0483048,52.141,3102001.6,1010793.53,5462243.18,0,0,0,27.7870006561,0.5600000024,0.9480000734,0,1.3700000048
-37306.1953123,1570965134,0,body,17,768,0,40268.0530106,39,59.3197859,18.0483048,52.124,3102001.59,1010793.53,5462243.17,0,0,0,27.7700004578,0.5600000024,0.9470000267,0,1.3700000048
-37305.9953123,1570965134,199999999,body,17,768,0,40268.0530106,39,59.3197859,18.048305,52.112,3102001.58,1010793.54,5462243.16,0,0,0,27.7570018768,0.5590000153,0.9460000396,0,1.3700000048
-37305.7953123,1570965134,400000000,body,17,768,0,40268.0530106,39,59.3197859,18.048305,52.145,3102001.6,1010793.55,5462243.19,0,0,0,27.7910022736,0.5590000153,0.9450000525,0,1.3700000048
-37305.5953123,1570965134,599999999,body,17,768,0,40268.0530106,39,59.3197858,18.048305,52.134,3102001.6,1010793.55,5462243.17,0,0,0,27.779001236,0.5580000281,0.9450000525,0,1.3700000048
-37305.3953123,1570965134,800000000,body,17,768,0,40268.0530106,39,59.3197858,18.0483051,52.186,3102001.62,1010793.56,5462243.22,0,0,0,27.8310012817,0.5580000281,0.9440000653,0,1.3700000048
-37305.1953123,1570965135,0,body,17,768,0,40268.0530717,39,59.3197858,18.0483049,52.148,3102001.61,1010793.55,5462243.18,0,0,0,27.7940006256,0.5580000281,0.9430000186,0,1.3700000048
-37304.9953123,1570965135,199999999,body,17,768,0,40268.0530717,39,59.3197858,18.0483049,52.152,3102001.61,1010793.55,5462243.19,0,0,0,27.798002243,0.557000041,0.9420000315,0,1.3700000048
-37304.7953123,1570965135,400000000,body,17,768,0,40268.0530717,39,59.3197858,18.048305,52.167,3102001.62,1010793.55,5462243.2,0,0,0,27.812002182,0.557000041,0.9420000315,0,1.3700000048
-37304.5953123,1570965135,599999999,body,17,768,0,40268.0530717,39,59.3197857,18.048305,52.166,3102001.62,1010793.56,5462243.19,0,0,0,27.811000824,0.557000041,0.9410000443,0,1.3700000048
-37304.3953123,1570965135,800000000,body,17,768,0,40268.0530717,39,59.3197856,18.0483051,52.195,3102001.64,1010793.57,5462243.22,0,0,0,27.8410015106,0.557000041,0.9410000443,0,1.3700000048
