timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
306720.053, 59.3528616, 18.0729784, 28.85, 176946.062500, 82515.351563, 4.146679,  86.6,  -4.8,  20.9
306720.153, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.359375, 4.139995,  86.6,  -4.8,  20.9
306720.253, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.351563, 4.137837,  86.6,  -4.7,  20.9
306720.353, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.359375, 4.136250,  86.6,  -4.8,  20.9
306720.453, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.359375, 4.130482,  86.6,  -4.8,  20.9
306720.553, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.359375, 4.132121,  86.6,  -4.7,  20.9
306720.653, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.359375, 4.132278,  86.6,  -4.8,  20.9
306720.753, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.359375, 4.137185,  86.6,  -4.7,  20.8
306720.853, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.351563, 4.135011,  86.6,  -4.8,  20.8
306720.953, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.351563, 4.135120,  86.6,  -4.7,  20.8
306721.053, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.131073,  86.6,  -4.7,  20.8
306721.153, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.127838,  86.6,  -4.7,  20.8
306721.253, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.125121,  86.6,  -4.7,  20.8
306721.353, 59.3528616, 18.0729783, 28.88, 176946.062500, 82515.351563, 4.124264,  86.6,  -4.7,  20.8
306721.453, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.127884,  86.6,  -4.7,  20.8
306721.553, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.131269,  86.6,  -4.7,  20.8
306721.653, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.126342,  86.6,  -4.7,  20.8
306721.753, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.127139,  86.6,  -4.7,  20.8
306721.853, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.125697,  86.6,  -4.7,  20.8
306721.953, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.128428,  86.6,  -4.7,  20.8
306722.053, 59.3528616, 18.0729783, 28.87, 176946.062500, 82515.351563, 4.130208,  86.6,  -4.7,  20.8
306722.153, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.133207,  86.6,  -4.7,  20.8
306722.253, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.130942,  86.6,  -4.7,  20.8
306722.353, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.133638,  86.6,  -4.7,  20.8
306722.453, 59.3528616, 18.0729784, 28.86, 176946.062500, 82515.351563, 4.135223,  86.6,  -4.7,  20.8
306722.553, 59.3528615, 18.0729784, 28.86, 176946.046875, 82515.351563, 4.140388,  86.6,  -4.7,  20.8
306722.653, 59.3528615, 18.0729784, 28.86, 176946.046875, 82515.351563, 4.141750,  86.6,  -4.7,  20.8
306722.753, 59.3528615, 18.0729784, 28.85, 176946.046875, 82515.351563, 4.146625,  86.6,  -4.7,  20.8
306722.853, 59.3528615, 18.0729783, 28.85, 176946.046875, 82515.351563, 4.147984,  86.6,  -4.7,  20.8
306722.953, 59.3528615, 18.0729784, 28.85, 176946.046875, 82515.359375, 4.154218,  86.6,  -4.7,  20.8
306723.053, 59.3528615, 18.0729784, 28.85, 176946.046875, 82515.359375, 4.153013,  86.6,  -4.7,  20.8
306723.153, 59.3528615, 18.0729784, 28.85, 176946.046875, 82515.359375, 4.153275,  86.6,  -4.7,  20.8
306723.253, 59.3528615, 18.0729784, 28.85, 176946.046875, 82515.359375, 4.154191,  86.6,  -4.7,  20.8
306723.353, 59.3528615, 18.0729784, 28.84, 176946.046875, 82515.359375, 4.158756,  86.6,  -4.7,  20.8
306723.453, 59.3528615, 18.0729784, 28.84, 176946.046875, 82515.359375, 4.157511,  86.6,  -4.7,  20.8
306723.553, 59.3528615, 18.0729784, 28.84, 176946.046875, 82515.359375, 4.163970,  86.6,  -4.7,  20.8
306723.653, 59.3528615, 18.0729784, 28.84, 176946.046875, 82515.359375, 4.159821,  86.6,  -4.7,  20.8
306723.753, 59.3528615, 18.0729784, 28.84, 176946.046875, 82515.351563, 4.162286,  86.6,  -4.7,  20.7
306723.853, 59.3528615, 18.0729784, 28.83, 176946.046875, 82515.351563, 4.165485,  86.6,  -4.7,  20.7
306723.953, 59.3528615, 18.0729784, 28.83, 176946.046875, 82515.351563, 4.171817,  86.6,  -4.7,  20.7
306724.053, 59.3528615, 18.0729784, 28.83, 176946.046875, 82515.351563, 4.174647,  86.6,  -4.7,  20.7
306724.153, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.359375, 4.176680,  86.6,  -4.7,  20.7
306724.253, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.351563, 4.175487,  86.6,  -4.7,  20.7
306724.353, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.359375, 4.179360,  86.6,  -4.7,  20.7
306724.453, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.359375, 4.175635,  86.6,  -4.7,  20.7
306724.553, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.359375, 4.178008,  86.6,  -4.7,  20.7
306724.653, 59.3528615, 18.0729784, 28.82, 176946.046875, 82515.359375, 4.177391,  86.6,  -4.7,  20.7
306724.753, 59.3528616, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.172850,  86.6,  -4.7,  20.7
306724.853, 59.3528616, 18.0729784, 28.83, 176946.046875, 82515.359375, 4.167470,  86.6,  -4.7,  20.7
306724.953, 59.3528616, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.169506,  86.6,  -4.7,  20.7
306725.053, 59.3528616, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.170470,  86.6,  -4.7,  20.7
306725.153, 59.3528616, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.172451,  86.6,  -4.7,  20.7
306725.253, 59.3528616, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.171322,  86.6,  -4.7,  20.7
306725.353, 59.3528615, 18.0729785, 28.83, 176946.046875, 82515.359375, 4.173903,  86.6,  -4.7,  20.7
306725.453, 59.3528615, 18.0729784, 28.83, 176946.046875, 82515.359375, 4.166874,  86.6,  -4.7,  20.7
306725.553, 59.3528615, 18.0729785, 28.84, 176946.046875, 82515.367188, 4.164198,  86.6,  -4.7,  20.7
306725.653, 59.3528615, 18.0729785, 28.84, 176946.046875, 82515.367188, 4.157018,  86.6,  -4.7,  20.7
306725.753, 59.3528616, 18.0729785, 28.84, 176946.062500, 82515.367188, 4.160011,  86.6,  -4.7,  20.7
306725.853, 59.3528616, 18.0729785, 28.84, 176946.046875, 82515.359375, 4.160352,  86.6,  -4.7,  20.7
306725.953, 59.3528616, 18.0729785, 28.84, 176946.062500, 82515.367188, 4.163404,  86.6,  -4.7,  20.7
306726.053, 59.3528616, 18.0729785, 28.84, 176946.062500, 82515.367188, 4.163424,  86.6,  -4.7,  20.7
306726.153, 59.3528616, 18.0729785, 28.83, 176946.062500, 82515.367188, 4.172110,  86.6,  -4.7,  20.7
306726.253, 59.3528616, 18.0729785, 28.83, 176946.062500, 82515.359375, 4.167487,  86.6,  -4.7,  20.7
306726.353, 59.3528616, 18.0729785, 28.83, 176946.062500, 82515.359375, 4.167617,  86.6,  -4.7,  20.7
