_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
274,83,419634551,59.352953285626299,18.073157016506467,29.684756899252534,2144310,11034127,1388.91321,0.281791508,0.0442918427,-2.59920859,135819.1884987274,-0.00968454499,-0.0071921777,0.0131271724,2040
287,83,419634551,59.352953356032955,18.073157073383413,29.685507863759995,2144310,11034127,1388.91248,0.284721881,0.0452133119,-2.59906769,135819.23856586369,-0.00774645712,-0.00152106723,0.00575428642,2040
301,83,419634551,59.352953364350093,18.073157083277525,29.68443236220628,2144310,11034127,1388.91345,0.289991856,0.0463359542,-2.59940243,135819.28856586607,-0.00946253445,0.000893229269,0.000540943351,2040
314,91,419634551,59.352953374084152,18.073157091686866,29.684163675643504,2144310,11034127,1388.91382,0.293752223,0.0472578481,-2.59964228,135819.33854144963,-0.0113823889,0.00241579209,0.00170939625,2040
328,91,419634551,59.352953391146279,18.07315709179187,29.68469762057066,2144310,11034127,1388.91321,0.297633857,0.0479178578,-2.60011959,135819.388541452,-0.0127845863,0.0101211555,-0.00814536959,2040
341,83,419634551,59.352953412087395,18.07315708620251,29.683215365745127,2144310,11034127,1388.91467,0.300621688,0.0480995513,-2.60072708,135819.43846796302,-0.017270688,0.00962486304,-0.0108522382,2040
355,83,419634551,59.352953457183411,18.07315706256351,29.680686505511403,2144310,11034127,1388.91724,0.302016348,0.0478025377,-2.60159922,135819.48846796539,-0.016116308,0.0103309443,-0.0115607716,2040
368,83,419634551,59.352953507693059,18.073156946023389,29.681149922311306,2144310,11034127,1388.91675,0.302685916,0.047163263,-2.60252428,135819.5384926215,-0.0123795588,0.0146630164,-0.0150516145,2040
382,83,419634551,59.352953540889601,18.073156791019272,29.680805038660765,2144310,11034127,1388.91711,0.299638093,0.0463353954,-2.60378242,135819.58849262388,-0.00980562624,0.0160341095,-0.0210648533,2040
395,83,419634551,59.352953553860793,18.073156608676825,29.678670248016715,2144310,11034127,1388.91931,0.297648489,0.0453921892,-2.60574818,135819.63855976018,-0.00342807826,0.0185475145,-0.0232941434,2040
409,83,419634551,59.352953542210294,18.073156552941352,29.675683272071183,2144310,11034127,1388.92224,0.293823004,0.0441858582,-2.60765505,135819.68855976255,0.000729936175,0.0115047637,-0.0221487265,2040
422,83,419634551,59.352953544299638,18.073156538257312,29.67424067761749,2144310,11034127,1388.92371,0.29245168,0.0428483374,-2.60944748,135819.73853534611,0.00796017144,0.0083787553,-0.024699565,2040
436,83,419634551,59.352953506595981,18.073156586374985,29.675725920125842,2144310,11034127,1388.92224,0.290392488,0.0415575653,-2.61103845,135819.78853534849,0.00890605897,-0.00177962007,-0.0236561168,2040
