_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
80084,91,432215511,59.349956768932834,18.067268067447163,88.621465744450688,0.969184279,-0.0914185494,-0.0133461449,0.228355899,399348.87721444131,-0.25388068,0.205400407,-0.100044444,2039
80140,91,432215511,59.349956485971433,18.067268179991292,88.621709622442722,0.968850911,-0.0896893591,-0.0126302326,0.230487093,399348.97719002725,-0.247441173,0.226198032,-0.0877565295,2039
80202,91,432215511,59.349956671899939,18.067267808169618,88.621666790917516,0.967979312,-0.0926093161,-0.0139608011,0.232905194,399349.07713045389,-0.206590697,0.202123538,-0.0694780648,2039
80258,91,432215511,59.349956436379713,18.067267938265765,88.621296267025173,0.967553437,-0.0904385746,-0.0142083568,0.235498309,399349.17720223428,-0.193043008,0.197565094,-0.0584198609,2039
80318,91,432215511,59.349956605802959,18.067267546629772,88.624596492387354,0.967587233,-0.0886951089,-0.0147682177,0.235987633,399349.27717782022,-0.182276249,0.147957951,-0.0712444633,2039
80373,83,432215511,59.34995641288652,18.067267600828355,88.625953566282988,0.967990398,-0.0887084976,-0.0161789823,0.23423034,399349.37715340615,-0.169465035,0.141967356,-0.071205616,2039
80435,82,432215511,59.349956620450371,18.067267197530303,88.621895488351583,0.967953801,-0.0901062489,-0.0182620715,0.233694166,399349.47711580736,-0.150743276,0.165978417,-0.0696308166,2039
80489,82,432215511,59.349956435767211,18.067267332163773,88.628965005278587,0.967713177,-0.0900798142,-0.0184875242,0.234680921,399349.57719613076,-0.144103572,0.190468222,-0.0948090926,2039
80549,82,432215511,59.349956687995402,18.06726699768166,88.633753371424973,0.967312694,-0.0897821486,-0.0168407597,0.236562401,399349.6771717167,-0.129469648,0.196451306,-0.11592374,2039
80604,82,432215511,59.349956515557714,18.067267174168517,88.640669825486839,0.96682024,-0.0899718851,-0.0152223436,0.238604233,399349.77714730264,-0.116593584,0.204828337,-0.102592587,2039
80665,82,432215511,59.349956802822113,18.067266918783954,88.647952618077397,0.966244698,-0.0902866572,-0.0148678292,0.240828916,399349.87810970389,-0.0986603498,0.195768952,-0.0868325084,2039
80717,80,432215511,59.349956657087525,18.067267109918745,88.653444170020521,0.96592015,-0.0896071419,-0.014920014,0.242376372,399349.97719710728,-0.0908693224,0.197829098,-0.0770777687,2039
80778,80,432215511,59.3499569357678,18.067266813893511,88.652970623224974,0.965624511,-0.0887041464,-0.0150745725,0.243872389,399350.07722664834,-0.0778045356,0.195117861,-0.0783028752,2039
80831,80,432215511,59.349956797526737,18.067267029690221,88.653377429582179,0.96538347,-0.0879735425,-0.0153299188,0.245072439,399350.17720223428,-0.0753873736,0.200255603,-0.0705477819,2039
80894,80,432215383,59.34995713278105,18.067266741782134,88.650200269185007,0.965104103,-0.0872586742,-0.0159281287,0.246386528,399350.27816463553,-0.0650646389,0.190826356,-0.0719950423,2039
80951,80,432215383,59.34995675521337,18.067266867337963,88.644925135187805,0.964969397,-0.0863598958,-0.0157544855,0.247240245,399350.37725203892,-0.0838496387,0.195521116,-0.0799040273,2039
81013,80,432215383,59.349956847454038,18.06726670072592,88.643292537890375,0.964920521,-0.0860961303,-0.0156019246,0.247533113,399350.47719320003,-0.0896596611,0.201199785,-0.0827767178,2039
81067,80,432215383,59.349956649156063,18.067266575204691,88.645780486986041,0.964907348,-0.0862604901,-0.0155800581,0.2475283,399350.57719613076,-0.0976764411,0.191390812,-0.0823749006,2039
81126,80,432215383,59.349956964008619,18.067266099560616,88.639758163131773,0.965014338,-0.0858682021,-0.0153422346,0.247262284,399350.67717977206,-0.0973125696,0.181054354,-0.0843850598,2039
81182,80,432215383,59.349956923255831,18.06726598666738,88.644182902760804,0.965089679,-0.0859872177,-0.0151722459,0.246936828,399350.77723885537,-0.0965735465,0.172055513,-0.0891654566,2039
81240,80,432215383,59.349957456490543,18.06726538331753,88.641688400879502,0.965109706,-0.0866052061,-0.0155703062,0.246618241,399350.87719417654,-0.0857648402,0.149647862,-0.0858053863,2039
81292,80,432215383,59.349957428816978,18.067265387221489,88.646404755301774,0.965153456,-0.0866648108,-0.016187774,0.246386364,399350.97719002725,-0.0826336592,0.141429991,-0.0811126679,2039
81351,80,432215383,59.34995777805014,18.067264909149884,88.646951989270747,0.965241551,-0.0861822069,-0.0166793335,0.24617739,399351.07814315101,-0.0803953856,0.129948735,-0.085604988,2039
81405,80,432215383,59.349957851513501,18.067264598656557,88.646087125875056,0.965205848,-0.086436145,-0.0171069261,0.246199042,399351.17720931431,-0.0766085237,0.119594835,-0.0939191729,2039
81465,80,432215383,59.349958090452176,18.067264142195327,88.644998051226139,0.96517992,-0.0862153247,-0.0167754106,0.246400908,399351.27715047542,-0.0760222077,0.10967873,-0.0984700173,2039
81519,80,432215383,59.349957981678287,18.067264232121499,88.651712744496763,0.965273023,-0.0853155106,-0.0164705813,0.246369734,399351.37715340615,-0.0761819631,0.108445324,-0.0912840217,2039
81583,80,432215415,59.349958249190742,18.067263810239194,88.647818814963102,0.965288281,-0.0851367563,-0.0166251883,0.246361479,399351.4781370475,-0.0743056387,0.100383505,-0.094807446,2039
81637,80,432215415,59.349958091298852,18.067263876627297,88.645899685099721,0.965313733,-0.0856864229,-0.0166648217,0.246068373,399351.57720321079,-0.076679185,0.105003946,-0.0998158827,2039
81697,80,432215415,59.349958441931911,18.067263292015824,88.648620676249266,0.965351939,-0.0856110677,-0.0163426902,0.245966092,399351.67814437195,-0.0739815533,0.0939155072,-0.098025091,2039
81752,80,432215415,59.349958392961383,18.067263159494111,88.6434829197824,0.96540153,-0.0849009007,-0.016086597,0.24603489,399351.77715438267,-0.0748868883,0.0876639038,-0.0927518532,2039
