_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
166,0.00400000019,0,-6.0946204e-06,-1.0538166e-05,1.64074463e-05,5.34953915e-06,-3.50289556e-05,6.3727648e-06,527.1717968787998,-0.0183477681,0.0049411389,-0.0335588381,-0.0186632909,0.00464060251,-0.0340464897
168,0.00400000019,0,-1.57136092e-05,-1.27079675e-05,1.42900772e-05,-1.16789147e-06,-4.2759435e-05,6.27005211e-05,527.17579687898979,-0.0184360649,0.00504520349,-0.0336639695,-0.0186945312,0.00469576987,-0.0338629559
170,0.00400000019,0,-1.25372981e-06,1.66396785e-05,7.5632779e-05,9.96210929e-06,-3.0867548e-05,3.43213687e-05,527.17979687917978,-0.0184137579,0.00490071578,-0.033842504,-0.0187404193,0.00467798766,-0.0339466371
171,0.00400000019,0,8.96375695e-06,-9.18577462e-06,1.30611907e-05,1.84645651e-05,-1.70955245e-05,1.9470941e-05,527.18379687936977,-0.0183575228,0.00492857443,-0.0336899124,-0.0186526794,0.00458877767,-0.0338338986
175,0.00400000019,0,-5.1525177e-07,1.0471138e-05,3.67942157e-05,7.4629329e-06,-2.0941201e-05,5.96139325e-05,527.18779687955976,-0.0183965191,0.00493794307,-0.0338002518,-0.0186076723,0.00464175828,-0.0340940729
177,0.00406713411,0,-1.19427773e-06,1.65642978e-05,6.01689717e-05,1.93668639e-05,-2.04458665e-05,1.02165068e-05,527.19186401367188,-0.0186938103,0.00501986733,-0.0343136042,-0.0190046132,0.00483111944,-0.0345243625
181,0.00400000019,0,1.6528362e-06,-9.29913585e-06,-2.07663179e-05,5.50073401e-06,-8.2390743e-06,2.56712847e-05,527.19586401386186,-0.0184090566,0.0050425767,-0.0337538198,-0.0187476426,0.00454276195,-0.0340614431
183,0.00400000019,0,-5.38866425e-06,1.21355752e-05,6.28124399e-05,1.59802839e-05,-4.1100513e-05,4.34822505e-05,527.19986401405185,-0.0184731353,0.00501454109,-0.0337841436,-0.0186279286,0.00456976751,-0.034106303
185,0.00400000019,0,7.29909789e-06,-6.96614597e-06,3.68769943e-05,5.79124298e-06,-3.27779271e-05,1.16351257e-05,527.20386401424184,-0.0183924176,0.00492054969,-0.0335808396,-0.0186220147,0.0046819048,-0.034170635
188,0.00400000019,0,-2.2675209e-05,-2.39320852e-05,-1.08585236e-05,-4.67414429e-06,-5.15581669e-05,5.34399005e-05,527.20786401443183,-0.0183970723,0.00492545776,-0.0336829796,-0.0187200103,0.00474760449,-0.0340677686
190,0.00400000019,0,-1.34919292e-05,-3.10819923e-05,7.56353256e-05,5.55791439e-06,-4.9276121e-05,3.09818497e-05,527.21186401462182,-0.0184616931,0.00495396927,-0.0336975381,-0.0186481904,0.00463783462,-0.0340897255
193,0.00400000019,0,-7.23712355e-06,-2.55157302e-05,-3.80307915e-06,-3.5147782e-06,-4.01568577e-05,4.20266224e-06,527.21586401481181,-0.018429175,0.00485555129,-0.0337531008,-0.0186293703,0.00463551749,-0.034055084
195,0.00400000019,0,-2.28149147e-05,-1.71864976e-05,2.41212347e-05,-6.18361764e-06,-5.60284643e-05,5.57783678e-05,527.2198640150018,-0.0183460508,0.0050193565,-0.0337368771,-0.0187531561,0.00460012769,-0.0341004543
196,0.00400000019,0,-1.01582164e-05,-1.08910808e-05,5.68915821e-05,-4.99971429e-06,-4.15641516e-05,1.28609545e-05,527.22386401519179,-0.0184672698,0.00486979727,-0.0337944217,-0.0186823215,0.00457494752,-0.0340093598
198,0.00400000019,0,-1.18912385e-05,-7.14788166e-06,-6.78571632e-06,1.63221375e-05,-2.27135752e-05,3.25506844e-05,527.22786401538178,-0.0183651932,0.00490179937,-0.0335679986,-0.0187101401,0.00463149929,-0.0340349115
200,0.00400000019,0,-1.79348244e-05,1.07487194e-05,6.14979217e-05,1.18468961e-06,-3.59499936e-05,5.69767981e-05,527.23186401557177,-0.0183556229,0.00485174637,-0.033643961,-0.0186317619,0.00456402404,-0.0338342451
203,0.00400000019,0,-2.22877247e-06,2.02770443e-05,3.95286734e-05,3.05167669e-05,-9.87541262e-06,1.80548359e-05,527.23586401576176,-0.0183982719,0.00491144881,-0.0338906944,-0.0186292883,0.00454614591,-0.0340829492
205,0.00400000019,0,8.19734032e-06,7.24003985e-06,-3.56731448e-07,8.88080194e-07,-4.74111971e-07,5.24203788e-05,527.23986401595175,-0.0182708427,0.00485978881,-0.0338213257,-0.0186685827,0.00457223551,-0.0341119096
